test_1016d, rice, 0.087742716
test_1017a, water, 0.86522025
test_1017a, soda, 0.061988898
test_1017a, juice, 0.023740955
test_1017b, rice, 0.16731621
test_1017b, sugar, 0.16249396
test_1017b, candy, 0.1419761
test_1017c, tomatosauce, 0.38108942
test_1017c, chips, 0.15679334
test_1017c, coffee, 0.101136744
test_1017d, vinegar, 0.2682104
test_1017d, soda, 0.1768541
test_1017d, water, 0.1654759
test_1018a, vinegar, 0.48819956
test_1018a, juice, 0.16411756
test_1018a, oil, 0.15164672
test_1018b, coffee, 0.15559089
test_1018b, oil, 0.09515399
test_1018b, milk, 0.094916545
test_1018c, coffee, 0.2526381
test_1018c, candy, 0.17241675
test_1018c, sugar, 0.10415485
test_1018d, tea, 0.29465812
test_1018d, rice, 0.17867334
test_1018d, fish, 0.101360194
test_1019a, nuts, 0.87703276
test_1019a, cake, 0.06119304
test_1019a, cereal, 0.017474808
test_1019b, chips, 0.5971245
test_1019b, nuts, 0.16490419
test_1019b, coffee, 0.10191733
test_1019c, oil, 0.5133038
test_1019c, vinegar, 0.4564304
test_1019c, honey, 0.008053245
test_1019d, cereal, 0.40346375
test_1019d, rice, 0.2037807
test_1019d, milk, 0.1612353
test_1020a, water, 0.35503474
test_1020a, honey, 0.22201219
test_1020a, soda, 0.11394567
test_1020b, candy, 0.6865587
test_1020b, tea, 0.10908391
test_1020b, cereal, 0.082819425
test_1020c, fish, 0.86147255
test_1020c, honey, 0.049398772
test_1020c, tomatosauce, 0.019041926
test_1020d, milk, 0.28953478
test_1020d, coffee, 0.2142508
test_1020d, oil, 0.11240272
test_1021a, coffee, 0.6375419
test_1021a, chocolate, 0.2110379
test_1021a, tea, 0.04394199
test_1021b, candy, 0.12767197
test_1021b, pasta, 0.12214298
test_1021b, cake, 0.12114259
test_1021c, pasta, 0.5486231
test_1021c, flour, 0.09618502
test_1021c, sugar, 0.054259535
test_1021d, rice, 0.3033221
test_1021d, cereal, 0.18598953
test_1021d, milk, 0.18087079
test_1022a, spices, 0.64311606
test_1022a, juice, 0.2126634
test_1022a, soda, 0.035802804
test_1022b, corn, 0.458605
test_1022b, beans, 0.19372259
test_1022b, tomatosauce, 0.17522079
test_1022c, candy, 0.67315036
test_1022c, pasta, 0.12846442
test_1022c, chips, 0.10829039
test_1022d, beans, 0.40946403
test_1022d, tomatosauce, 0.26536927
test_1022d, corn, 0.24745786
test_1023a, beans, 0.3138579
test_1023a, nuts, 0.25304723
test_1023a, rice, 0.08599488
test_1023b, chocolate, 0.34544137
test_1023b, pasta, 0.21742597
test_1023b, rice, 0.08548437
test_1023c, coffee, 0.2753877
test_1023c, rice, 0.11585877
test_1023c, chocolate, 0.091124676
test_1023d, pasta, 0.8824882
test_1023d, candy, 0.016278531
test_1023d, flour, 0.013037423
test_1024a, flour, 0.49407303
test_1024a, sugar, 0.30299056
test_1024a, milk, 0.1351607
test_1024b, corn, 0.9273807
test_1024b, beans, 0.051334824
test_1024b, nuts, 0.012637702
test_1024c, water, 0.9399908
test_1024c, spices, 0.014138675
test_1024c, milk, 0.0076155085
test_1024d, beans, 0.35858315
test_1024d, corn, 0.34731826
test_1024d, sugar, 0.06274389
test_1025a, tea, 0.7880815
test_1025a, milk, 0.07363034
test_1025a, juice, 0.03418494
test_1025b, tea, 0.59353685
test_1025b, cereal, 0.109629795
test_1025b, chocolate, 0.094347194
test_1025c, candy, 0.9900546
test_1025c, cereal, 0.0055256863
test_1025c, flour, 0.0012840244
test_1025d, oil, 0.22080709
test_1025d, water, 0.21313912
test_1025d, spices, 0.18645348
test_1026a, candy, 0.84893775
test_1026a, chips, 0.026472762
test_1026a, milk, 0.021340234
test_1026b, chips, 0.895277
test_1026b, cake, 0.046164393
test_1026b, nuts, 0.014705207
test_1026c, cereal, 0.467394
test_1026c, rice, 0.14170574
test_1026c, nuts, 0.089356475
test_1026d, cereal, 0.21230122
test_1026d, tea, 0.1963656
test_1026d, candy, 0.19510628
test_1027a, rice, 0.16347149
test_1027a, cereal, 0.13767877
test_1027a, flour, 0.122937806
test_1027b, tomatosauce, 0.46114624
test_1027b, sugar, 0.24046
test_1027b, rice, 0.07216712
test_1027c, chocolate, 0.46639732
test_1027c, chips, 0.20808102
test_1027c, candy, 0.15545864
test_1027d, chocolate, 0.4084487
test_1027d, cereal, 0.30528924
test_1027d, tea, 0.10468437
test_1028a, pasta, 0.91460687
test_1028a, cake, 0.01872941
test_1028a, flour, 0.015018902
test_1028b, juice, 0.14203803
test_1028b, jam, 0.124278486
test_1028b, beans, 0.123990305
test_1028c, milk, 0.8719879
test_1028c, sugar, 0.039556086
test_1028c, fish, 0.02444595
test_1028d, nuts, 0.44716018
test_1028d, cake, 0.21698095
test_1028d, cereal, 0.19454277
test_1029a, candy, 0.5775348
test_1029a, chips, 0.06155225
test_1029a, juice, 0.059406646
test_1029b, coffee, 0.7699931
test_1029b, tomatosauce, 0.098096535
test_1029b, tea, 0.02634541
test_1029c, milk, 0.6497683
test_1029c, fish, 0.13448828
test_1029c, cereal, 0.06004698
test_1029d, juice, 0.37465104
test_1029d, tomatosauce, 0.14092463
test_1029d, beans, 0.11747402
test_1030a, chocolate, 0.43812758
test_1030a, coffee, 0.2127277
test_1030a, tea, 0.100155085
test_1030b, tea, 0.7930627
test_1030b, cereal, 0.04633476
test_1030b, flour, 0.04567283
test_1030c, nuts, 0.6734464
test_1030c, chips, 0.24661922
test_1030c, candy, 0.05726238
test_1030d, chocolate, 0.39023086
test_1030d, rice, 0.12799188
test_1030d, cake, 0.12460341
test_1031a, rice, 0.7894684
test_1031a, tomatosauce, 0.054130763
test_1031a, cereal, 0.04206148
test_1031b, milk, 0.7536128
test_1031b, cereal, 0.07271974
test_1031b, fish, 0.057086963
test_1031c, soda, 0.89965594
test_1031c, juice, 0.070649795
test_1031c, oil, 0.00565404
test_1031d, flour, 0.66279846
test_1031d, pasta, 0.1382857
test_1031d, rice, 0.04726683
test_1032a, coffee, 0.9736284
test_1032a, rice, 0.0050372244
test_1032a, chips, 0.004355353
test_1032b, vinegar, 0.46645343
test_1032b, oil, 0.30984464
test_1032b, jam, 0.1423649
test_1032c, spices, 0.3109203
test_1032c, tomatosauce, 0.20918842
test_1032c, vinegar, 0.093070924
test_1032d, cake, 0.45238867
test_1032d, cereal, 0.23690799
test_1032d, sugar, 0.085239574
test_1033a, corn, 0.41279295
test_1033a, tomatosauce, 0.23665844
test_1033a, jam, 0.13686323
test_1033b, water, 0.9641546
test_1033b, soda, 0.021325482
test_1033b, juice, 0.0041528204
test_1033c, juice, 0.15976606
test_1033c, rice, 0.15414809
test_1033c, cereal, 0.11427045
test_1033d, rice, 0.43886116
test_1033d, cereal, 0.13199735
test_1033d, sugar, 0.10241952
test_1034a, milk, 0.2723492
test_1034a, cereal, 0.24361075
test_1034a, sugar, 0.17080973
test_1034b, juice, 0.42066342
test_1034b, jam, 0.11114854
test_1034b, coffee, 0.11066655
test_1034c, cake, 0.43470472
test_1034c, pasta, 0.22587968
test_1034c, cereal, 0.073177606
test_1034d, chocolate, 0.44057524
test_1034d, candy, 0.19130868
test_1034d, pasta, 0.07790017
test_1035a, soda, 0.32182014
test_1035a, tomatosauce, 0.217413
test_1035a, spices, 0.15446523
test_1035b, soda, 0.90329814
test_1035b, water, 0.032025583
test_1035b, vinegar, 0.016131688
test_1035c, nuts, 0.18020806
test_1035c, sugar, 0.16641788
test_1035c, flour, 0.16296297
test_1035d, candy, 0.9779498
test_1035d, cereal, 0.008137845
test_1035d, rice, 0.002941454
test_1036a, jam, 0.8081401
test_1036a, honey, 0.10218177
test_1036a, beans, 0.019426595
test_1036b, coffee, 0.18792255
test_1036b, juice, 0.17760913
test_1036b, rice, 0.10311336
test_1036c, beans, 0.5221297
test_1036c, tomatosauce, 0.23704983
test_1036c, fish, 0.109220654
test_1036d, candy, 0.8280852
test_1036d, cereal, 0.06501284
test_1036d, nuts, 0.02003676
test_1037a, rice, 0.9106739
test_1037a, tea, 0.05450153
test_1037a, cake, 0.0117658265
test_1037b, rice, 0.4345251
test_1037b, cereal, 0.27570817
test_1037b, cake, 0.20944978
test_1037c, rice, 0.23285276
test_1037c, milk, 0.22588824
test_1037c, sugar, 0.20398794
test_1037d, spices, 0.3511985
test_1037d, tea, 0.28438303
test_1037d, coffee, 0.11236749
test_1038a, chocolate, 0.4480062
test_1038a, cake, 0.13481063
test_1038a, cereal, 0.12609966
test_1038b, spices, 0.4765274
test_1038b, milk, 0.12892321
test_1038b, candy, 0.09974078
test_1038c, water, 0.86448944
test_1038c, soda, 0.057625964
test_1038c, spices, 0.025550328
test_1038d, cereal, 0.1706597
test_1038d, pasta, 0.14327294
test_1038d, chips, 0.12537052
test_1039a, vinegar, 0.5726661
test_1039a, oil, 0.27454856
test_1039a, honey, 0.033776153
test_1039b, coffee, 0.83853585
test_1039b, juice, 0.030043215
test_1039b, spices, 0.028920721
test_1039c, water, 0.96408194
test_1039c, soda, 0.016069878
test_1039c, milk, 0.011125559
test_1039d, chocolate, 0.43276381
test_1039d, coffee, 0.17206462
test_1039d, nuts, 0.113662325
test_1040a, milk, 0.92424035
test_1040a, tomatosauce, 0.017916033
test_1040a, coffee, 0.011727452
test_1040b, spices, 0.51410425
test_1040b, jam, 0.33140463
test_1040b, coffee, 0.06634853
test_1040c, jam, 0.19037212
test_1040c, spices, 0.17562668
test_1040c, honey, 0.15485667
test_1040d, candy, 0.4764752
test_1040d, tea, 0.15808144
test_1040d, nuts, 0.112971865
test_1041a, honey, 0.8140532
test_1041a, corn, 0.07571921
test_1041a, jam, 0.032269835
test_1041b, water, 0.75824255
test_1041b, soda, 0.14261071
test_1041b, vinegar, 0.02214846
test_1041c, beans, 0.64839023
test_1041c, cereal, 0.17524527
test_1041c, nuts, 0.04137525
test_1041d, chocolate, 0.85576993
test_1041d, coffee, 0.034173235
test_1041d, tea, 0.027989082
test_1042a, nuts, 0.5390064
test_1042a, cake, 0.22694597
test_1042a, coffee, 0.09915472
test_1042b, juice, 0.63513213
test_1042b, spices, 0.19815959
test_1042b, tea, 0.024557225
test_1042c, tea, 0.2245046
test_1042c, rice, 0.1322042
test_1042c, milk, 0.10844854
test_1042d, jam, 0.76561445
test_1042d, honey, 0.12560956
test_1042d, coffee, 0.057227146
test_1043a, candy, 0.5304519
test_1043a, nuts, 0.19223557
test_1043a, chips, 0.114374764
test_1043b, candy, 0.7764457
test_1043b, cereal, 0.05907935
test_1043b, beans, 0.05539454
test_1043c, chips, 0.5670303
test_1043c, corn, 0.10079958
test_1043c, flour, 0.073746905
test_1043d, rice, 0.5047795
test_1043d, cereal, 0.2758414
test_1043d, cake, 0.118643954
test_1044a, juice, 0.6657902
test_1044a, soda, 0.058915354
test_1044a, tea, 0.03685029
test_1044b, juice, 0.35521483
test_1044b, jam, 0.26022372
test_1044b, vinegar, 0.14126506
test_1044c, sugar, 0.30546525
test_1044c, flour, 0.11847098
test_1044c, chocolate, 0.1036882
test_1044d, corn, 0.1455737
test_1044d, flour, 0.11637428
test_1044d, rice, 0.09203465
test_1045a, milk, 0.40810946
test_1045a, flour, 0.21427616
test_1045a, coffee, 0.1418717
test_1045b, oil, 0.3865747
test_1045b, spices, 0.14078149
test_1045b, vinegar, 0.099800825
test_1045c, juice, 0.82788086
test_1045c, vinegar, 0.032176588
test_1045c, oil, 0.03214357
test_1045d, coffee, 0.6725168
test_1045d, flour, 0.12106108
test_1045d, milk, 0.06853344
test_1046a, flour, 0.8930881
test_1046a, sugar, 0.058267545
test_1046a, pasta, 0.012621668
test_1046b, cereal, 0.57476515
test_1046b, tomatosauce, 0.16040751
test_1046b, rice, 0.047266584
test_1046c, honey, 0.98825616
test_1046c, fish, 0.0028243002
test_1046c, juice, 0.0019719314
test_1046d, chocolate, 0.77599376
test_1046d, candy, 0.122871526
test_1046d, cereal, 0.03354696
test_1047a, flour, 0.9240708
test_1047a, sugar, 0.01819057
test_1047a, pasta, 0.0149919335
test_1047b, cake, 0.4053681
test_1047b, chocolate, 0.18276477
test_1047b, cereal, 0.16754916
test_1047c, corn, 0.9328814
test_1047c, beans, 0.024834014
test_1047c, nuts, 0.010325622
test_1047d, nuts, 0.4496173
test_1047d, candy, 0.25011715
test_1047d, chips, 0.0881146
test_1048a, cake, 0.8286805
test_1048a, cereal, 0.06506643
test_1048a, rice, 0.032469332
test_1048b, chips, 0.7824719
test_1048b, candy, 0.11242408
test_1048b, nuts, 0.042790588
test_1048c, vinegar, 0.43607694
test_1048c, oil, 0.21862584
test_1048c, soda, 0.14458372
test_1048d, candy, 0.3275516
test_1048d, cereal, 0.22358316
test_1048d, milk, 0.1360803
test_1049a, milk, 0.30259252
test_1049a, tea, 0.2088309
test_1049a, chocolate, 0.11977052
test_1049b, pasta, 0.76916724
test_1049b, cereal, 0.093779646
test_1049b, sugar, 0.024653763
test_1049c, tomatosauce, 0.49681294
test_1049c, jam, 0.12351629
test_1049c, fish, 0.065643385
test_1049d, corn, 0.45430446
test_1049d, tomatosauce, 0.26133114
test_1049d, beans, 0.07445929
test_1050a, tea, 0.24517386
test_1050a, chocolate, 0.22471164
test_1050a, rice, 0.1493578
test_1050b, water, 0.55975586
test_1050b, soda, 0.34338272
test_1050b, vinegar, 0.030723367
test_1050c, sugar, 0.67757344
test_1050c, spices, 0.13538603
test_1050c, milk, 0.0704144
test_1050d, cake, 0.85223335
test_1050d, cereal, 0.059721515
test_1050d, chocolate, 0.028399456
test_1051a, cereal, 0.4512442
test_1051a, rice, 0.09189345
test_1051a, cake, 0.08939681
test_1051b, cereal, 0.27132347
test_1051b, rice, 0.185433
test_1051b, milk, 0.119443625
test_1051c, chocolate, 0.5656564
test_1051c, chips, 0.11234224
test_1051c, tea, 0.052763026
test_1051d, jam, 0.9706284
test_1051d, beans, 0.007330007
test_1051d, coffee, 0.0047660978
test_1052a, candy, 0.39237577
test_1052a, flour, 0.15548308
test_1052a, pasta, 0.07246119
test_1052b, flour, 0.38085994
test_1052b, pasta, 0.12144218
test_1052b, sugar, 0.07223321
test_1052c, jam, 0.94078255
test_1052c, honey, 0.018186847
test_1052c, spices, 0.01136363
test_1052d, candy, 0.97908884
test_1052d, sugar, 0.0047908444
test_1052d, pasta, 0.0025595983
test_1053a, cereal, 0.5862136
test_1053a, rice, 0.14872874
test_1053a, tea, 0.07185914
test_1053b, beans, 0.8067002
test_1053b, corn, 0.068575054
test_1053b, tomatosauce, 0.041639917
test_1053c, cake, 0.7551125
test_1053c, chocolate, 0.08021366
test_1053c, fish, 0.060319334
test_1053d, rice, 0.18298864
test_1053d, cereal, 0.13014303
test_1053d, candy, 0.12991786
test_1054a, fish, 0.84481174
test_1054a, corn, 0.05238299
test_1054a, honey, 0.035041194
test_1054b, honey, 0.99061394
test_1054b, juice, 0.0021363464
test_1054b, vinegar, 0.0019729692
test_1054c, candy, 0.99907756
test_1054c, cereal, 0.00020051195
test_1054c, tea, 0.00014837625
test_1054d, nuts, 0.5776926
test_1054d, chocolate, 0.13572007
test_1054d, chips, 0.08273341
test_1055a, chips, 0.8776147
test_1055a, candy, 0.03167593
test_1055a, rice, 0.017949278
test_1055b, tea, 0.74091995
test_1055b, cake, 0.080086075
test_1055b, chocolate, 0.041513383
test_1055c, jam, 0.39376292
test_1055c, spices, 0.24234091
test_1055c, honey, 0.23810607
test_1055d, rice, 0.38408867
test_1055d, coffee, 0.09317574
test_1055d, oil, 0.05480456
test_1056a, pasta, 0.21601442
test_1056a, flour, 0.20809685
test_1056a, sugar, 0.16674249
test_1056b, soda, 0.9630172
test_1056b, juice, 0.01448648
test_1056b, water, 0.012196308
test_1056c, tomatosauce, 0.51373416
test_1056c, beans, 0.18644407
test_1056c, corn, 0.16324154
test_1056d, milk, 0.4892581
test_1056d, flour, 0.23885156
test_1056d, candy, 0.08670558
test_1057a, tea, 0.16942622
test_1057a, pasta, 0.14552765
test_1057a, coffee, 0.09877286
test_1057b, tea, 0.6932457
test_1057b, chocolate, 0.12990537
test_1057b, rice, 0.090082124
test_1057c, rice, 0.4045335
test_1057c, cereal, 0.23605385
test_1057c, flour, 0.07078494
test_1057d, beans, 0.9766151
test_1057d, nuts, 0.018035393
test_1057d, corn, 0.003898421
test_1058a, juice, 0.5752903
test_1058a, soda, 0.14538498
test_1058a, vinegar, 0.13860627
test_1058b, juice, 0.5362225
test_1058b, soda, 0.43977895
test_1058b, milk, 0.005627088
test_1058c, juice, 0.69595695
test_1058c, chips, 0.12184812
test_1058c, oil, 0.04586565
test_1058d, oil, 0.840311
test_1058d, vinegar, 0.094570786
test_1058d, spices, 0.04942148
test_1059a, water, 0.87063223
test_1059a, vinegar, 0.03489511
test_1059a, soda, 0.033661067
test_1059b, pasta, 0.20437686
test_1059b, flour, 0.13712595
test_1059b, sugar, 0.11104619
test_1059c, spices, 0.70012665
test_1059c, oil, 0.086363226
test_1059c, juice, 0.055373497
test_1059d, milk, 0.6707283
test_1059d, flour, 0.19549794
test_1059d, sugar, 0.08647042
test_1060a, jam, 0.7183498
test_1060a, tomatosauce, 0.12637809
test_1060a, spices, 0.094029635
test_1060b, coffee, 0.5292888
test_1060b, sugar, 0.11867871
test_1060b, chocolate, 0.058643628
test_1060c, juice, 0.46600917
test_1060c, tomatosauce, 0.20841427
test_1060c, flour, 0.0669493
test_1060d, chocolate, 0.2319668
test_1060d, coffee, 0.20892715
test_1060d, rice, 0.17405643
test_1061a, flour, 0.24848196
test_1061a, rice, 0.21950682
test_1061a, milk, 0.1391739
test_1061b, tea, 0.369092
test_1061b, candy, 0.19759165
test_1061b, cereal, 0.09021268
test_1061c, sugar, 0.67402387
test_1061c, rice, 0.1122777
test_1061c, tea, 0.04419836
test_1061d, juice, 0.15951304
test_1061d, coffee, 0.11559037
test_1061d, milk, 0.11354068
test_1062a, corn, 0.7647418
test_1062a, beans, 0.11023755
test_1062a, tomatosauce, 0.063315295
test_1062b, oil, 0.5053365
test_1062b, flour, 0.09365679
test_1062b, vinegar, 0.067795716
test_1062c, beans, 0.60716575
test_1062c, nuts, 0.20983097
test_1062c, corn, 0.08278304
test_1062d, water, 0.86472416
test_1062d, vinegar, 0.052601248
test_1062d, soda, 0.03777125
test_1063a, pasta, 0.4079723
test_1063a, flour, 0.25208303
test_1063a, candy, 0.07414714
test_1063b, coffee, 0.4443419
test_1063b, chocolate, 0.25867784
test_1063b, water, 0.16109078
test_1063c, chips, 0.7419431
test_1063c, candy, 0.07009649
test_1063c, nuts, 0.04631506
test_1063d, chips, 0.46404427
test_1063d, coffee, 0.20112571
test_1063d, soda, 0.072456025
test_1064a, honey, 0.8309052
test_1064a, fish, 0.067178145
test_1064a, coffee, 0.037137873
test_1064b, water, 0.9875273
test_1064b, soda, 0.007190909
test_1064b, vinegar, 0.0012732558
test_1064c, vinegar, 0.57145876
test_1064c, oil, 0.35486236
test_1064c, honey, 0.021338768
test_1064d, jam, 0.86108327
test_1064d, spices, 0.04615904
test_1064d, tomatosauce, 0.030295772
test_1065a, water, 0.81867164
test_1065a, soda, 0.09594051
test_1065a, juice, 0.060348477
test_1065b, honey, 0.8721321
test_1065b, jam, 0.045029413
test_1065b, spices, 0.033653744
test_1065c, coffee, 0.5055563
test_1065c, chocolate, 0.22697015
test_1065c, sugar, 0.06031139
test_1065d, tomatosauce, 0.5458126
test_1065d, jam, 0.35618666
test_1065d, spices, 0.017167296
test_1066a, cereal, 0.3905691
test_1066a, candy, 0.11932807
test_1066a, tea, 0.111594304
test_1066b, milk, 0.25121447
test_1066b, juice, 0.19816497
test_1066b, sugar, 0.18926363
test_1066c, rice, 0.27813148
test_1066c, cereal, 0.1784949
test_1066c, cake, 0.13191713
test_1066d, oil, 0.7786636
test_1066d, vinegar, 0.13464275
test_1066d, jam, 0.03513879
test_1067a, candy, 0.53995293
test_1067a, milk, 0.09934425
test_1067a, sugar, 0.06784054
test_1067b, tea, 0.7250913
test_1067b, cereal, 0.07504818
test_1067b, coffee, 0.051034216
test_1067c, tea, 0.9074047
test_1067c, flour, 0.032879222
test_1067c, juice, 0.013563632
test_1067d, pasta, 0.628093
test_1067d, spices, 0.11441555
test_1067d, tea, 0.05239502
test_1068a, tea, 0.29115075
test_1068a, rice, 0.19418141
test_1068a, milk, 0.16332658
test_1068b, water, 0.9894974
test_1068b, soda, 0.0054257456
test_1068b, spices, 0.00141553
test_1068c, honey, 0.9787244
test_1068c, jam, 0.012874773
test_1068c, coffee, 0.0033132765
test_1068d, chocolate, 0.4072233
test_1068d, coffee, 0.20475073
test_1068d, tea, 0.13711128
test_1069a, tea, 0.5600843
test_1069a, chocolate, 0.07974775
test_1069a, cereal, 0.073566414
test_1069b, spices, 0.8328242
test_1069b, tomatosauce, 0.07740904
test_1069b, jam, 0.0425845
test_1069c, tea, 0.2006288
test_1069c, rice, 0.16740248
test_1069c, juice, 0.13907814
test_1069d, spices, 0.7826509
test_1069d, jam, 0.106655374
test_1069d, tomatosauce, 0.07873718
test_1070a, tea, 0.39784712
test_1070a, cake, 0.19090728
test_1070a, cereal, 0.119752586
test_1070b, cake, 0.3217765
test_1070b, coffee, 0.29227555
